num_warehouses,num_customers,capacity_distribution,param,mean_reward,std_reward,all_rewards
5,200,uniform,1.02,-7702.13,253.82,"[np.float64(-7894.720965556065), np.float64(-7954.955788501202), np.float64(-7763.496675364538), np.float64(-7442.005024869162), np.float64(-7603.047622477336), np.float64(-7862.11788783208), np.float64(-7445.64312407406), np.float64(-7670.116107456845), np.float64(-7587.1362720975785), np.float64(-7889.203778736821), np.float64(-7757.574738850719), np.float64(-7706.093902217291), np.float64(-7686.955569612985), np.float64(-7693.781096930504), np.float64(-7613.186257462139), np.float64(-7552.005564600249), np.float64(-7595.073860813593), np.float64(-8080.237426910214), np.float64(-7709.393515647096), np.float64(-7445.3100284319235), np.float64(-7935.228854533866), np.float64(-7584.100892451645), np.float64(-7928.780459322408), np.float64(-7570.061311128017), np.float64(-7341.530018074875), np.float64(-7794.767625893844), np.float64(-7856.819137993272), np.float64(-7630.093417566304), np.float64(-7431.019176562186), np.float64(-7154.064279256465), np.float64(-7674.232752221527), np.float64(-7906.259470636315), np.float64(-7437.200319421671), np.float64(-7698.5242348515185), np.float64(-7690.278734855535), np.float64(-8267.636815640086), np.float64(-7985.736914171547), np.float64(-7530.402892412367), np.float64(-7586.676235341769), np.float64(-7972.619299778308), np.float64(-7793.177021751826), np.float64(-8172.739642323928), np.float64(-7743.708258381887), np.float64(-7513.453620756565), np.float64(-7144.927812554313), np.float64(-7862.041060157105), np.float64(-7556.083395183775), np.float64(-7576.068752648636), np.float64(-7355.361710219165), np.float64(-8460.883535586328)]"
5,200,uniform,1.04,-7700.0,248.12,"[np.float64(-7962.543563427302), np.float64(-7974.521628331932), np.float64(-7744.669673589762), np.float64(-7432.22722455501), np.float64(-7603.047622477336), np.float64(-7721.859963545754), np.float64(-7450.31042391652), np.float64(-7601.689661382777), np.float64(-7615.293170401693), np.float64(-7914.900855087621), np.float64(-7742.473222611814), np.float64(-7737.164681696906), np.float64(-7669.092734803029), np.float64(-7543.14809365869), np.float64(-7629.902254289984), np.float64(-7532.875876929183), np.float64(-7557.19694953776), np.float64(-8091.582865917278), np.float64(-7691.8581023951665), np.float64(-7512.802626946727), np.float64(-7926.475020366809), np.float64(-7575.080831498467), np.float64(-7929.549899812822), np.float64(-7555.992117056355), np.float64(-7351.077103961847), np.float64(-7839.140397883223), np.float64(-7816.477819456982), np.float64(-7630.4253691621225), np.float64(-7439.862239087164), np.float64(-7133.267338860817), np.float64(-7730.764116185323), np.float64(-7962.796801484241), np.float64(-7519.715612418221), np.float64(-7702.074440485108), np.float64(-7721.996768124287), np.float64(-8265.076966878218), np.float64(-7859.111687115668), np.float64(-7528.223588421726), np.float64(-7610.952483840051), np.float64(-7992.64637384186), np.float64(-7823.028196663746), np.float64(-8145.772000805817), np.float64(-7726.735927632309), np.float64(-7587.155989901788), np.float64(-7202.458445019274), np.float64(-7862.041060157105), np.float64(-7559.676432376224), np.float64(-7510.254717246729), np.float64(-7346.66262608349), np.float64(-8416.573523976636)]"
5,200,uniform,1.06,-7692.97,249.84,"[np.float64(-7966.69615765657), np.float64(-7964.588375916314), np.float64(-7728.20348391649), np.float64(-7177.959882225122), np.float64(-7603.343109111055), np.float64(-7725.171136245641), np.float64(-7469.3397799600825), np.float64(-7611.901222898806), np.float64(-7637.270640266829), np.float64(-7901.663031264898), np.float64(-7746.360494462293), np.float64(-7733.476090702951), np.float64(-7685.882800359096), np.float64(-7554.167271208534), np.float64(-7667.812614518436), np.float64(-7543.180730913238), np.float64(-7576.903343684373), np.float64(-8101.796896130888), np.float64(-7635.384605204864), np.float64(-7480.966132511088), np.float64(-7965.084739169321), np.float64(-7575.080831498467), np.float64(-7953.725338002872), np.float64(-7554.887824212966), np.float64(-7518.055708492397), np.float64(-7834.85028610186), np.float64(-7814.878118650632), np.float64(-7641.151619382268), np.float64(-7400.484789660287), np.float64(-7056.783297347966), np.float64(-7728.885379846228), np.float64(-7949.115811000938), np.float64(-7557.588540031438), np.float64(-7587.279082411951), np.float64(-7797.995317414487), np.float64(-8274.28136173073), np.float64(-7858.937441112539), np.float64(-7567.4589237934715), np.float64(-7591.501033090217), np.float64(-7990.132218580894), np.float64(-7655.805828297909), np.float64(-8145.800155654491), np.float64(-7760.474081898504), np.float64(-7565.14105184303), np.float64(-7188.518597331789), np.float64(-7852.7320601796955), np.float64(-7483.738851147221), np.float64(-7599.869035775091), np.float64(-7386.950124680596), np.float64(-8279.05760072355)]"
5,200,uniform,1.08,-7694.01,253.21,"[np.float64(-8000.935177619438), np.float64(-7963.943379209439), np.float64(-7767.7655525534055), np.float64(-7190.076539519222), np.float64(-7614.421012738792), np.float64(-7683.3334856855245), np.float64(-7438.115250867136), np.float64(-7611.901222898806), np.float64(-7604.324488257538), np.float64(-8007.990599824566), np.float64(-7776.197212105914), np.float64(-7773.729217277526), np.float64(-7705.648497292317), np.float64(-7555.101303208581), np.float64(-7722.624264231918), np.float64(-7539.897392580051), np.float64(-7556.470815139318), np.float64(-8090.283418226266), np.float64(-7657.044626827928), np.float64(-7469.628581159278), np.float64(-8029.218999199699), np.float64(-7599.334477906354), np.float64(-7943.466367715064), np.float64(-7464.292523670142), np.float64(-7443.879260382921), np.float64(-7727.083998513062), np.float64(-7817.413901132706), np.float64(-7601.455629283462), np.float64(-7402.91253287237), np.float64(-7092.7379174397065), np.float64(-7766.254822389441), np.float64(-7993.935198205882), np.float64(-7512.53123975849), np.float64(-7594.312515545586), np.float64(-7791.980576479562), np.float64(-8256.77545321262), np.float64(-7884.426685713754), np.float64(-7567.4589237934715), np.float64(-7591.628235174878), np.float64(-7900.220843487944), np.float64(-7774.49123863214), np.float64(-8141.9456336257845), np.float64(-7745.08372372125), np.float64(-7571.772893433147), np.float64(-7221.142992076194), np.float64(-7883.174993744816), np.float64(-7531.7702156665455), np.float64(-7508.346662033515), np.float64(-7358.968963848651), np.float64(-8253.011616835942)]"
5,200,uniform,1.1,-7700.86,253.47,"[np.float64(-7932.969227544748), np.float64(-7933.708051949529), np.float64(-7751.301275593314), np.float64(-7303.511824379276), np.float64(-7627.319274438102), np.float64(-7729.534003793241), np.float64(-7489.342683434946), np.float64(-7630.824224562694), np.float64(-7602.774631349615), np.float64(-7888.366095744613), np.float64(-7693.325623433465), np.float64(-7777.776917485003), np.float64(-7712.416026828094), np.float64(-7533.664343976688), np.float64(-7701.975266330766), np.float64(-7569.616327757552), np.float64(-7580.499273834689), np.float64(-8101.3631765649625), np.float64(-7683.862163037029), np.float64(-7417.355448866464), np.float64(-8038.490035694328), np.float64(-7610.04892252662), np.float64(-8002.790011397768), np.float64(-7552.732024774346), np.float64(-7444.088401747917), np.float64(-7747.824065696683), np.float64(-7857.224654950645), np.float64(-7581.678899265706), np.float64(-7402.868504624963), np.float64(-7158.094164408933), np.float64(-7791.740363773128), np.float64(-7994.375453407786), np.float64(-7519.973781221799), np.float64(-7579.094908016903), np.float64(-7812.133799558234), np.float64(-8206.01410625241), np.float64(-7886.554888703095), np.float64(-7465.436256863232), np.float64(-7589.627750208745), np.float64(-7958.215837498071), np.float64(-7705.489089312402), np.float64(-8190.652360647993), np.float64(-7794.867481682594), np.float64(-7632.365608640458), np.float64(-7228.511657506131), np.float64(-7924.183378694807), np.float64(-7522.922421618374), np.float64(-7428.363372405391), np.float64(-7358.968963848651), np.float64(-8396.140981223483)]"
5,200,uneven,1.0,-8053.67,264.68,"[np.float64(-8337.382760928991), np.float64(-8702.72629483408), np.float64(-8126.615652374173), np.float64(-8038.570968777188), np.float64(-8091.163867891436), np.float64(-8191.278720933785), np.float64(-7632.148878207385), np.float64(-7718.528219278021), np.float64(-7983.176838478094), np.float64(-8118.904693777917), np.float64(-8095.923586652765), np.float64(-7983.638645598894), np.float64(-8103.141912343943), np.float64(-7840.761270159289), np.float64(-7711.1569193925525), np.float64(-7795.028287530658), np.float64(-8191.594137606573), np.float64(-8124.825948450283), np.float64(-7756.309678490172), np.float64(-7913.048276919786), np.float64(-8441.286411657387), np.float64(-7961.397475571073), np.float64(-7942.520449637215), np.float64(-8136.552269213832), np.float64(-8085.7192059767085), np.float64(-8011.998407963975), np.float64(-8290.278939725875), np.float64(-8077.078957895751), np.float64(-8261.498580701988), np.float64(-7872.966325570484), np.float64(-8238.088127266616), np.float64(-8686.157625973057), np.float64(-7708.63787376608), np.float64(-8082.447555233049), np.float64(-8171.241525912108), np.float64(-8251.161290116706), np.float64(-8269.86677483769), np.float64(-8075.166154345159), np.float64(-7944.976877179703), np.float64(-8276.004708274682), np.float64(-7398.97703379989), np.float64(-8167.43732551857), np.float64(-7869.766874027197), np.float64(-7685.231577742926), np.float64(-7944.623846626686), np.float64(-8721.957286455465), np.float64(-8105.705597213345), np.float64(-7756.014453317712), np.float64(-7714.459842695203), np.float64(-8078.485709793605)]"
5,200,uneven,1.02,-8054.35,274.36,"[np.float64(-8282.7776574474), np.float64(-8754.943671218385), np.float64(-8151.135614158018), np.float64(-8009.503892422659), np.float64(-8095.467250457016), np.float64(-8206.311409078904), np.float64(-7567.412504265552), np.float64(-7736.336527639272), np.float64(-7966.702674533616), np.float64(-8111.746423478326), np.float64(-8079.835314723167), np.float64(-7971.73831276024), np.float64(-8066.791369215002), np.float64(-7843.340267712948), np.float64(-7701.535261652492), np.float64(-7942.073798453381), np.float64(-8161.295090930767), np.float64(-8097.707324470942), np.float64(-7678.143282503039), np.float64(-7963.481880837857), np.float64(-8483.928402935571), np.float64(-8009.676008057093), np.float64(-7924.964911198886), np.float64(-8254.754848772678), np.float64(-8016.243441230205), np.float64(-8064.430318756385), np.float64(-8421.816093238871), np.float64(-8091.337214032624), np.float64(-8165.094099986161), np.float64(-7918.952859733258), np.float64(-8151.1891084457), np.float64(-8674.919380663114), np.float64(-7642.4174952989115), np.float64(-8119.8297173436895), np.float64(-8231.279706490806), np.float64(-8352.640712894667), np.float64(-8210.242460965517), np.float64(-8086.036470493328), np.float64(-7838.803265589002), np.float64(-8197.892570100923), np.float64(-7375.113759243276), np.float64(-8128.430588299282), np.float64(-7877.303647797872), np.float64(-7695.5748977246485), np.float64(-8049.120284099661), np.float64(-8745.706589877584), np.float64(-8108.117822808386), np.float64(-7854.161415056661), np.float64(-7693.708533795322), np.float64(-7945.52124320153)]"
5,200,uneven,1.04,-8050.72,298.05,"[np.float64(-8334.606476317178), np.float64(-8771.957679619161), np.float64(-8156.607389809204), np.float64(-7925.131844305215), np.float64(-8121.737093611852), np.float64(-8239.260825450445), np.float64(-7527.705511782662), np.float64(-7736.336527639272), np.float64(-7932.927634326266), np.float64(-8140.597386054653), np.float64(-8138.190926042303), np.float64(-7984.143796297151), np.float64(-8047.497006371267), np.float64(-7794.357733985911), np.float64(-7715.805909290338), np.float64(-7874.031021532716), np.float64(-8060.5912132412195), np.float64(-8071.017464255074), np.float64(-7711.451582232891), np.float64(-8084.363387820739), np.float64(-8471.034351769373), np.float64(-8007.927163548375), np.float64(-7936.855288665658), np.float64(-8294.686496836308), np.float64(-8092.954570495159), np.float64(-8105.886177533839), np.float64(-8284.47411159273), np.float64(-8192.795871111148), np.float64(-8208.73417489495), np.float64(-7904.658687602103), np.float64(-8140.7906643154565), np.float64(-8745.736677765313), np.float64(-7598.865687500184), np.float64(-8093.665968030836), np.float64(-8235.416883051901), np.float64(-8399.16731432944), np.float64(-8225.67866180602), np.float64(-8115.163508088884), np.float64(-7840.444067023195), np.float64(-8171.769379052547), np.float64(-7130.11640945256), np.float64(-8152.318423468779), np.float64(-7885.248450308508), np.float64(-7638.160039677566), np.float64(-8104.808748468084), np.float64(-8703.338215027003), np.float64(-8108.117822808386), np.float64(-7741.65467546337), np.float64(-7702.706625255262), np.float64(-7934.575311163158)]"
5,200,uneven,1.06,-8054.51,295.01,"[np.float64(-8324.838987868945), np.float64(-8809.294789250673), np.float64(-8077.110166307362), np.float64(-7909.5339852776815), np.float64(-8083.520790147788), np.float64(-8246.67180595507), np.float64(-7564.987623301068), np.float64(-7752.531887793322), np.float64(-7993.25283290882), np.float64(-8205.515413623929), np.float64(-8239.125325315783), np.float64(-7976.950196537922), np.float64(-8035.17634678187), np.float64(-8012.975095941271), np.float64(-7751.252592992829), np.float64(-7893.228030164767), np.float64(-8050.716844641173), np.float64(-7968.408364225417), np.float64(-7750.038204010005), np.float64(-8035.080028023257), np.float64(-8457.11218959706), np.float64(-7980.8647141884985), np.float64(-7951.957324597401), np.float64(-8227.301193635749), np.float64(-8009.554968694589), np.float64(-8106.145113882922), np.float64(-8270.982416108927), np.float64(-8184.494720455566), np.float64(-8196.492742443064), np.float64(-7834.485121547167), np.float64(-8151.013001413661), np.float64(-8820.636631203932), np.float64(-7522.102991586372), np.float64(-8100.460662051206), np.float64(-8261.83742538998), np.float64(-8411.31355052289), np.float64(-8251.350345541841), np.float64(-8033.173106332516), np.float64(-7825.668675041469), np.float64(-8151.587343840863), np.float64(-7323.298309495061), np.float64(-8143.6836611061135), np.float64(-7723.280795702646), np.float64(-7642.761168201844), np.float64(-8148.450876195695), np.float64(-8750.68036880996), np.float64(-8143.887450573521), np.float64(-7828.59365922674), np.float64(-7683.628105270372), np.float64(-7908.419894907192)]"
5,200,uneven,1.08,-8045.42,307.43,"[np.float64(-8321.051068045443), np.float64(-8818.168950768548), np.float64(-8169.595884443576), np.float64(-8009.468927979562), np.float64(-8080.450983505641), np.float64(-8299.229725561796), np.float64(-7614.9310304159135), np.float64(-7736.8098487834495), np.float64(-8035.684470556678), np.float64(-8224.51520156235), np.float64(-8219.421466430238), np.float64(-7986.659992403964), np.float64(-7966.575243961076), np.float64(-7789.85585978878), np.float64(-7752.426065299419), np.float64(-7897.330274856261), np.float64(-8060.381053799949), np.float64(-7956.571831343391), np.float64(-7753.883215572859), np.float64(-8008.5261152966805), np.float64(-8491.984824706506), np.float64(-7960.977390100502), np.float64(-7980.001734020903), np.float64(-8262.023996712112), np.float64(-8080.299780818892), np.float64(-8122.686985685883), np.float64(-8351.91906970844), np.float64(-8218.176458998685), np.float64(-8175.993285417219), np.float64(-7832.115658517798), np.float64(-8167.26060846476), np.float64(-8816.218361300405), np.float64(-7502.01747828481), np.float64(-8086.6144718131345), np.float64(-8254.081637443602), np.float64(-8293.510280957087), np.float64(-8307.813163463024), np.float64(-8051.528794044948), np.float64(-7839.681346885117), np.float64(-8082.195814446708), np.float64(-7162.619784327891), np.float64(-7964.979681725397), np.float64(-7761.671697171137), np.float64(-7568.295601297324), np.float64(-8149.692405142983), np.float64(-8671.78764484119), np.float64(-8109.965370271398), np.float64(-7858.667717984141), np.float64(-7599.6618899078785), np.float64(-7845.044145971738)]"
